incident_key,customer_id,merchant_id,amount_minor,currency,payment_method,customer_segment,failure_category,previous_successes,previous_failures,contact_history,latent_recoverability,time_to_funds_hours,unrecoverable,detected_at
inc-5357,cust_1433,mch_demo,781200,INR,netbanking,PREMIUM,NETWORK_TIMEOUT,11,2,0,0.6825,58.21,True,2026-08-15T02:03:42.131498+00:00
inc-5358,cust_1058,mch_demo,4158500,INR,upi,STANDARD,CARD_BLOCKED,32,5,1,0.1796,45.24,False,2026-08-20T16:03:42.131498+00:00
inc-5359,cust_1165,mch_demo,466500,INR,card,STANDARD,CARD_EXPIRED,22,1,1,0.191,64.41,False,2026-08-08T19:03:42.131498+00:00
inc-5360,cust_1014,mch_demo,491200,INR,card,VIP,INSUFFICIENT_FUNDS,4,5,1,0.6073,38.22,False,2026-08-13T00:03:42.131498+00:00
inc-5361,cust_1448,mch_demo,3029800,INR,card,VIP,CHECKOUT_ABANDONED,0,3,0,0.5943,67.35,True,2026-08-10T01:03:42.131498+00:00
inc-5362,cust_1117,mch_demo,49999900,INR,upi,PREMIUM,NETWORK_TIMEOUT,1,5,0,0.1654,49.52,True,2026-08-10T12:03:42.131498+00:00
inc-5363,cust_1467,mch_demo,867000,INR,card,STANDARD,INSUFFICIENT_FUNDS,20,1,0,0.3999,36.0,True,2026-08-17T17:03:42.131498+00:00
inc-5364,cust_1148,mch_demo,270900,INR,card,STANDARD,MANDATE_FAILURE,4,1,2,0.6462,11.21,False,2026-08-18T17:03:42.131498+00:00
inc-5365,cust_1068,mch_demo,11295500,INR,wallet,PREMIUM,CARD_EXPIRED,34,5,1,0.2261,27.64,False,2026-08-09T23:03:42.131498+00:00
inc-5366,cust_1209,mch_demo,26014800,INR,card,PREMIUM,BANK_DECLINE,26,0,3,0.6172,69.97,False,2026-08-08T21:03:42.131498+00:00
inc-5367,cust_1434,mch_demo,21581000,INR,netbanking,VIP,NETWORK_TIMEOUT,3,4,1,0.3288,63.96,False,2026-08-08T14:03:42.131498+00:00
inc-5368,cust_1494,mch_demo,17805000,INR,card,STANDARD,UNKNOWN,38,5,2,0.3859,63.46,False,2026-08-18T04:03:42.131498+00:00
inc-5369,cust_1333,mch_demo,27750200,INR,card,PREMIUM,UNKNOWN,21,3,2,0.2903,22.53,False,2026-08-12T03:03:42.131498+00:00
inc-5370,cust_1418,mch_demo,24068500,INR,wallet,STANDARD,CARD_BLOCKED,19,5,3,0.595,60.4,False,2026-08-11T19:03:42.131498+00:00
inc-5371,cust_1284,mch_demo,28278800,INR,wallet,STANDARD,INSUFFICIENT_FUNDS,4,0,1,0.5095,35.34,False,2026-08-18T20:03:42.131498+00:00
inc-5372,cust_1276,mch_demo,20607800,INR,card,STANDARD,CARD_EXPIRED,30,4,0,0.5818,13.43,False,2026-08-09T05:03:42.131498+00:00
inc-5373,cust_1137,mch_demo,99800,INR,netbanking,PREMIUM,NETWORK_TIMEOUT,16,2,1,0.4025,57.13,False,2026-08-08T07:03:42.131498+00:00
inc-5374,cust_1288,mch_demo,37851700,INR,card,PREMIUM,CARD_BLOCKED,4,0,0,0.1992,43.51,False,2026-08-20T16:03:42.131498+00:00
inc-5375,cust_1327,mch_demo,2182700,INR,upi,STANDARD,CARD_BLOCKED,26,2,2,0.3711,11.84,False,2026-08-10T20:03:42.131498+00:00
inc-5376,cust_1277,mch_demo,3902300,INR,card,VIP,INSUFFICIENT_FUNDS,26,2,0,0.6175,26.35,True,2026-08-11T02:03:42.131498+00:00
inc-5377,cust_1166,mch_demo,6087800,INR,wallet,STANDARD,AUTHENTICATION_FAILURE,5,2,1,0.2411,29.43,False,2026-08-14T04:03:42.131498+00:00
inc-5378,cust_1302,mch_demo,10259600,INR,card,STANDARD,AUTHENTICATION_FAILURE,15,3,3,0.2605,35.79,False,2026-08-20T12:03:42.131498+00:00
inc-5379,cust_1353,mch_demo,139500,INR,upi,VIP,CARD_EXPIRED,20,4,1,0.1551,19.76,False,2026-08-15T05:03:42.131498+00:00
inc-5380,cust_1140,mch_demo,11599800,INR,card,STANDARD,MANDATE_FAILURE,31,2,3,0.517,63.48,False,2026-08-09T18:03:42.131498+00:00
inc-5381,cust_1416,mch_demo,9361700,INR,card,STANDARD,CARD_BLOCKED,6,4,1,0.275,12.35,False,2026-08-08T18:03:42.131498+00:00
inc-5382,cust_1471,mch_demo,78000,INR,netbanking,PREMIUM,INSUFFICIENT_FUNDS,34,5,3,0.3283,71.61,False,2026-08-09T17:03:42.131498+00:00
inc-5383,cust_1465,mch_demo,108600,INR,wallet,VIP,NETWORK_TIMEOUT,37,5,3,0.2293,37.58,False,2026-08-12T16:03:42.131498+00:00
inc-5384,cust_1401,mch_demo,862900,INR,card,STANDARD,NETWORK_TIMEOUT,35,5,3,0.4732,20.17,False,2026-08-11T16:03:42.131498+00:00
inc-5385,cust_1059,mch_demo,8680200,INR,upi,STANDARD,CARD_BLOCKED,25,5,3,0.2651,17.87,True,2026-08-12T07:03:42.131498+00:00
inc-5386,cust_1288,mch_demo,2360500,INR,card,PREMIUM,CARD_BLOCKED,10,3,2,0.4127,54.73,False,2026-08-10T20:03:42.131498+00:00
inc-5387,cust_1366,mch_demo,1119100,INR,card,VIP,NETWORK_TIMEOUT,32,4,2,0.3668,67.87,True,2026-08-08T14:03:42.131498+00:00
inc-5388,cust_1096,mch_demo,16209900,INR,card,STANDARD,CARD_BLOCKED,17,2,1,0.1887,12.27,True,2026-08-17T03:03:42.131498+00:00
inc-5389,cust_1398,mch_demo,16926400,INR,netbanking,VIP,MANDATE_FAILURE,16,2,0,0.6976,24.69,False,2026-08-10T16:03:42.131498+00:00
inc-5390,cust_1149,mch_demo,3546000,INR,card,VIP,NETWORK_TIMEOUT,13,0,3,0.5267,53.84,False,2026-08-08T04:03:42.131498+00:00
inc-5391,cust_1249,mch_demo,49999900,INR,card,STANDARD,CHECKOUT_ABANDONED,3,1,1,0.5724,35.08,False,2026-08-20T00:03:42.131498+00:00
inc-5392,cust_1383,mch_demo,49900,INR,card,VIP,AUTHENTICATION_FAILURE,25,0,2,0.2962,63.56,True,2026-08-19T05:03:42.131498+00:00
inc-5393,cust_1214,mch_demo,12279700,INR,card,STANDARD,INSUFFICIENT_FUNDS,8,5,0,0.5315,47.4,False,2026-08-15T02:03:42.131498+00:00
inc-5394,cust_1486,mch_demo,85600,INR,card,VIP,INSUFFICIENT_FUNDS,21,1,0,0.3914,69.46,False,2026-08-18T20:03:42.131498+00:00
inc-5395,cust_1427,mch_demo,12490900,INR,card,VIP,AUTHENTICATION_FAILURE,25,3,1,0.6292,24.41,False,2026-08-13T22:03:42.131498+00:00
inc-5396,cust_1365,mch_demo,1668300,INR,card,STANDARD,CHECKOUT_ABANDONED,33,2,2,0.6856,56.08,True,2026-08-15T02:03:42.131498+00:00
inc-5397,cust_1034,mch_demo,13604600,INR,wallet,VIP,CARD_EXPIRED,37,1,0,0.5415,15.44,False,2026-08-14T13:03:42.131498+00:00
inc-5398,cust_1262,mch_demo,141300,INR,wallet,VIP,MANDATE_FAILURE,3,5,3,0.228,39.34,True,2026-08-19T10:03:42.131498+00:00
inc-5399,cust_1395,mch_demo,35330100,INR,wallet,PREMIUM,AUTHENTICATION_FAILURE,34,5,2,0.2272,68.1,True,2026-08-20T14:03:42.131498+00:00
inc-5400,cust_1106,mch_demo,5371500,INR,netbanking,STANDARD,MANDATE_FAILURE,14,0,0,0.4547,26.04,False,2026-08-13T08:03:42.131498+00:00
inc-5401,cust_1471,mch_demo,831700,INR,wallet,STANDARD,CHECKOUT_ABANDONED,21,1,1,0.6332,6.5,False,2026-08-08T08:03:42.131498+00:00
inc-5402,cust_1001,mch_demo,12645300,INR,netbanking,VIP,PROCESSOR_ERROR,24,0,0,0.4248,61.4,False,2026-08-16T00:03:42.131498+00:00
inc-5403,cust_1293,mch_demo,95100,INR,netbanking,STANDARD,CHECKOUT_ABANDONED,24,0,1,0.6829,53.23,False,2026-08-20T15:03:42.131498+00:00
inc-5404,cust_1153,mch_demo,14365900,INR,netbanking,STANDARD,BANK_DECLINE,4,4,0,0.6986,43.05,False,2026-08-19T15:03:42.131498+00:00
inc-5405,cust_1154,mch_demo,10997100,INR,card,STANDARD,MANDATE_FAILURE,24,5,0,0.6312,17.67,False,2026-08-12T03:03:42.131498+00:00
inc-5406,cust_1493,mch_demo,143300,INR,card,STANDARD,CHECKOUT_ABANDONED,8,2,0,0.6313,27.64,False,2026-08-10T19:03:42.131498+00:00
inc-5407,cust_1404,mch_demo,49999900,INR,card,STANDARD,CARD_BLOCKED,13,4,3,0.1867,19.65,True,2026-08-08T02:03:42.131498+00:00
inc-5408,cust_1301,mch_demo,98500,INR,wallet,PREMIUM,BANK_DECLINE,29,1,3,0.5074,55.01,False,2026-08-11T06:03:42.131498+00:00
inc-5409,cust_1469,mch_demo,4845600,INR,netbanking,STANDARD,MANDATE_FAILURE,1,4,2,0.3896,30.42,False,2026-08-08T14:03:42.131498+00:00
inc-5410,cust_1098,mch_demo,68600,INR,wallet,VIP,MANDATE_FAILURE,16,4,2,0.485,51.81,False,2026-08-21T21:03:42.131498+00:00
inc-5411,cust_1442,mch_demo,520800,INR,netbanking,PREMIUM,BANK_DECLINE,23,1,1,0.6675,60.31,False,2026-08-11T02:03:42.131498+00:00
inc-5412,cust_1443,mch_demo,1409300,INR,card,PREMIUM,NETWORK_TIMEOUT,5,1,3,0.5951,54.6,False,2026-08-14T18:03:42.131498+00:00
inc-5413,cust_1438,mch_demo,308000,INR,card,STANDARD,MANDATE_FAILURE,13,5,1,0.6345,67.23,False,2026-08-12T20:03:42.131498+00:00
inc-5414,cust_1252,mch_demo,563100,INR,upi,STANDARD,BANK_DECLINE,26,3,0,0.2093,39.77,True,2026-08-16T20:03:42.131498+00:00
inc-5415,cust_1090,mch_demo,201600,INR,card,STANDARD,BANK_DECLINE,4,0,0,0.5577,12.85,False,2026-08-08T13:03:42.131498+00:00
inc-5416,cust_1299,mch_demo,17304700,INR,card,STANDARD,BANK_DECLINE,14,1,0,0.5145,45.67,True,2026-08-11T18:03:42.131498+00:00
inc-5417,cust_1322,mch_demo,154200,INR,card,VIP,BANK_DECLINE,1,1,0,0.4339,62.66,False,2026-08-20T06:03:42.131498+00:00
inc-5418,cust_1120,mch_demo,10882700,INR,upi,PREMIUM,PROCESSOR_ERROR,33,3,1,0.4997,70.96,False,2026-08-16T08:03:42.131498+00:00
inc-5419,cust_1277,mch_demo,901300,INR,card,VIP,MANDATE_FAILURE,31,5,3,0.428,39.02,False,2026-08-14T07:03:42.131498+00:00
inc-5420,cust_1139,mch_demo,4412900,INR,upi,STANDARD,INSUFFICIENT_FUNDS,22,4,3,0.2481,23.94,False,2026-08-16T11:03:42.131498+00:00
inc-5421,cust_1095,mch_demo,1076600,INR,card,VIP,INSUFFICIENT_FUNDS,1,1,0,0.5298,59.3,False,2026-08-09T14:03:42.131498+00:00
inc-5422,cust_1298,mch_demo,1995100,INR,card,STANDARD,CARD_BLOCKED,5,2,3,0.6596,31.53,False,2026-08-10T05:03:42.131498+00:00
inc-5423,cust_1097,mch_demo,16006400,INR,card,STANDARD,PROCESSOR_ERROR,21,4,3,0.5765,29.57,False,2026-08-13T11:03:42.131498+00:00
inc-5424,cust_1275,mch_demo,8722400,INR,netbanking,PREMIUM,CARD_EXPIRED,17,2,1,0.3002,33.81,False,2026-08-16T06:03:42.131498+00:00
inc-5425,cust_1097,mch_demo,16911400,INR,upi,PREMIUM,BANK_DECLINE,22,5,3,0.5086,9.84,False,2026-08-13T03:03:42.131498+00:00
inc-5426,cust_1208,mch_demo,43562600,INR,card,PREMIUM,MANDATE_FAILURE,19,5,3,0.6893,31.67,False,2026-08-13T23:03:42.131498+00:00
inc-5427,cust_1410,mch_demo,11157900,INR,card,PREMIUM,NETWORK_TIMEOUT,30,0,0,0.6639,37.9,True,2026-08-09T02:03:42.131498+00:00
inc-5428,cust_1423,mch_demo,2671900,INR,card,PREMIUM,INSUFFICIENT_FUNDS,37,3,0,0.6664,30.88,False,2026-08-17T11:03:42.131498+00:00
inc-5429,cust_1454,mch_demo,2123300,INR,card,PREMIUM,PROCESSOR_ERROR,1,4,2,0.3341,25.05,False,2026-08-18T05:03:42.131498+00:00
inc-5430,cust_1336,mch_demo,4179600,INR,card,VIP,PROCESSOR_ERROR,4,4,0,0.4328,38.72,False,2026-08-10T15:03:42.131498+00:00
inc-5431,cust_1487,mch_demo,1534000,INR,upi,VIP,AUTHENTICATION_FAILURE,13,3,0,0.5614,47.93,False,2026-08-10T21:03:42.131498+00:00
inc-5432,cust_1181,mch_demo,8807500,INR,card,STANDARD,BANK_DECLINE,29,3,2,0.5066,33.97,True,2026-08-12T23:03:42.131498+00:00
inc-5433,cust_1361,mch_demo,933400,INR,card,VIP,BANK_DECLINE,3,2,2,0.2573,28.26,False,2026-08-09T22:03:42.131498+00:00
inc-5434,cust_1442,mch_demo,62300,INR,upi,STANDARD,BANK_DECLINE,30,5,1,0.2636,70.36,False,2026-08-15T20:03:42.131498+00:00
inc-5435,cust_1049,mch_demo,9660400,INR,card,PREMIUM,NETWORK_TIMEOUT,15,5,2,0.4923,7.34,False,2026-08-17T06:03:42.131498+00:00
inc-5436,cust_1495,mch_demo,237900,INR,upi,VIP,INSUFFICIENT_FUNDS,13,1,1,0.2173,66.71,False,2026-08-15T05:03:42.131498+00:00
inc-5437,cust_1469,mch_demo,103700,INR,netbanking,VIP,AUTHENTICATION_FAILURE,30,4,2,0.5365,33.64,False,2026-08-08T15:03:42.131498+00:00
inc-5438,cust_1214,mch_demo,93000,INR,wallet,STANDARD,INSUFFICIENT_FUNDS,30,1,3,0.5623,20.97,True,2026-08-10T23:03:42.131498+00:00
inc-5439,cust_1144,mch_demo,1339500,INR,card,VIP,INSUFFICIENT_FUNDS,28,5,2,0.1938,13.13,False,2026-08-20T01:03:42.131498+00:00
inc-5440,cust_1396,mch_demo,161800,INR,upi,STANDARD,CARD_BLOCKED,37,2,1,0.4047,54.85,False,2026-08-19T20:03:42.131498+00:00
inc-5441,cust_1107,mch_demo,10436500,INR,card,PREMIUM,CARD_BLOCKED,27,1,2,0.4068,35.48,False,2026-08-16T06:03:42.131498+00:00
inc-5442,cust_1162,mch_demo,163800,INR,netbanking,VIP,PROCESSOR_ERROR,14,3,2,0.371,27.97,False,2026-08-17T20:03:42.131498+00:00
inc-5443,cust_1094,mch_demo,192500,INR,wallet,PREMIUM,NETWORK_TIMEOUT,29,4,1,0.6087,14.18,False,2026-08-12T12:03:42.131498+00:00
inc-5444,cust_1217,mch_demo,45247400,INR,wallet,STANDARD,INSUFFICIENT_FUNDS,9,5,0,0.3932,27.88,True,2026-08-17T23:03:42.131498+00:00
inc-5445,cust_1349,mch_demo,868100,INR,card,VIP,CARD_BLOCKED,28,5,0,0.6069,23.89,False,2026-08-09T11:03:42.131498+00:00
inc-5446,cust_1202,mch_demo,199700,INR,netbanking,STANDARD,PROCESSOR_ERROR,9,1,2,0.4433,43.19,False,2026-08-17T10:03:42.131498+00:00
inc-5447,cust_1231,mch_demo,118500,INR,netbanking,PREMIUM,CHECKOUT_ABANDONED,16,5,2,0.2833,8.47,False,2026-08-12T06:03:42.131498+00:00
inc-5448,cust_1295,mch_demo,49900,INR,wallet,PREMIUM,INSUFFICIENT_FUNDS,29,3,0,0.6871,10.56,False,2026-08-09T07:03:42.131498+00:00
inc-5449,cust_1351,mch_demo,15660300,INR,wallet,STANDARD,CHECKOUT_ABANDONED,37,4,1,0.5441,38.57,False,2026-08-13T17:03:42.131498+00:00
inc-5450,cust_1297,mch_demo,12041600,INR,card,STANDARD,INSUFFICIENT_FUNDS,36,3,1,0.6274,59.67,False,2026-08-11T12:03:42.131498+00:00
inc-5451,cust_1266,mch_demo,7440300,INR,card,STANDARD,UNKNOWN,6,1,3,0.4314,64.04,False,2026-08-16T20:03:42.131498+00:00
inc-5452,cust_1366,mch_demo,1197600,INR,card,VIP,CARD_EXPIRED,16,3,3,0.4853,24.87,False,2026-08-18T20:03:42.131498+00:00
inc-5453,cust_1074,mch_demo,1006600,INR,card,PREMIUM,MANDATE_FAILURE,1,2,2,0.3761,48.81,False,2026-08-18T05:03:42.131498+00:00
inc-5454,cust_1385,mch_demo,4898900,INR,netbanking,PREMIUM,NETWORK_TIMEOUT,16,3,2,0.4255,17.94,False,2026-08-21T19:03:42.131498+00:00
inc-5455,cust_1114,mch_demo,49900,INR,netbanking,STANDARD,CARD_BLOCKED,28,0,2,0.4432,63.06,False,2026-08-18T20:03:42.131498+00:00
inc-5456,cust_1443,mch_demo,48074200,INR,upi,PREMIUM,PROCESSOR_ERROR,38,1,2,0.1831,60.57,True,2026-08-12T04:03:42.131498+00:00
inc-5457,cust_1114,mch_demo,17640500,INR,card,PREMIUM,CHECKOUT_ABANDONED,14,5,3,0.4838,26.78,False,2026-08-11T13:03:42.131498+00:00
inc-5458,cust_1407,mch_demo,206000,INR,card,STANDARD,AUTHENTICATION_FAILURE,21,3,0,0.2254,17.7,False,2026-08-15T06:03:42.131498+00:00
inc-5459,cust_1086,mch_demo,371300,INR,card,STANDARD,CARD_BLOCKED,15,5,1,0.298,36.62,False,2026-08-17T02:03:42.131498+00:00
inc-5460,cust_1293,mch_demo,56800,INR,upi,PREMIUM,INSUFFICIENT_FUNDS,20,2,0,0.4888,34.96,False,2026-08-18T21:03:42.131498+00:00
inc-5461,cust_1019,mch_demo,15817000,INR,card,STANDARD,BANK_DECLINE,8,2,2,0.2464,50.97,False,2026-08-21T21:03:42.131498+00:00
inc-5462,cust_1162,mch_demo,46464900,INR,card,VIP,CHECKOUT_ABANDONED,3,2,0,0.6139,44.2,True,2026-08-14T03:03:42.131498+00:00
inc-5463,cust_1140,mch_demo,3337400,INR,card,PREMIUM,NETWORK_TIMEOUT,6,0,1,0.151,17.99,False,2026-08-13T21:03:42.131498+00:00
inc-5464,cust_1039,mch_demo,1419700,INR,card,STANDARD,CARD_BLOCKED,15,1,1,0.5597,63.95,False,2026-08-20T17:03:42.131498+00:00
inc-5465,cust_1474,mch_demo,390600,INR,card,PREMIUM,CARD_EXPIRED,32,0,2,0.2695,70.75,False,2026-08-19T03:03:42.131498+00:00
inc-5466,cust_1043,mch_demo,8026900,INR,wallet,STANDARD,CARD_BLOCKED,3,5,0,0.2049,45.58,False,2026-08-08T20:03:42.131498+00:00
inc-5467,cust_1000,mch_demo,15486200,INR,netbanking,VIP,MANDATE_FAILURE,32,5,2,0.273,72.0,False,2026-08-20T01:03:42.131498+00:00
inc-5468,cust_1442,mch_demo,381800,INR,upi,PREMIUM,PROCESSOR_ERROR,7,5,2,0.1988,51.39,False,2026-08-08T02:03:42.131498+00:00
inc-5469,cust_1403,mch_demo,156300,INR,card,STANDARD,UNKNOWN,31,3,1,0.6221,7.42,False,2026-08-09T02:03:42.131498+00:00
inc-5470,cust_1374,mch_demo,170800,INR,card,VIP,CARD_EXPIRED,28,0,0,0.2094,50.07,False,2026-08-17T13:03:42.131498+00:00
inc-5471,cust_1267,mch_demo,180200,INR,upi,STANDARD,INSUFFICIENT_FUNDS,26,2,2,0.6665,31.11,False,2026-08-10T02:03:42.131498+00:00
inc-5472,cust_1361,mch_demo,245400,INR,wallet,STANDARD,INSUFFICIENT_FUNDS,27,2,1,0.4889,48.78,False,2026-08-18T06:03:42.131498+00:00
inc-5473,cust_1191,mch_demo,34174700,INR,card,STANDARD,UNKNOWN,3,5,2,0.6853,31.0,False,2026-08-19T06:03:42.131498+00:00
inc-5474,cust_1457,mch_demo,3320700,INR,upi,VIP,CARD_EXPIRED,39,2,2,0.6342,52.54,False,2026-08-20T12:03:42.131498+00:00
inc-5475,cust_1066,mch_demo,175100,INR,netbanking,STANDARD,BANK_DECLINE,15,5,1,0.162,26.43,False,2026-08-12T10:03:42.131498+00:00
inc-5476,cust_1217,mch_demo,20295500,INR,card,VIP,AUTHENTICATION_FAILURE,35,3,0,0.5172,43.91,True,2026-08-10T04:03:42.131498+00:00
inc-5477,cust_1147,mch_demo,89000,INR,card,PREMIUM,CARD_BLOCKED,0,1,3,0.6006,55.52,False,2026-08-14T16:03:42.131498+00:00
inc-5478,cust_1051,mch_demo,3983800,INR,netbanking,VIP,PROCESSOR_ERROR,8,1,2,0.5111,58.62,False,2026-08-20T17:03:42.131498+00:00
inc-5479,cust_1006,mch_demo,841000,INR,netbanking,PREMIUM,PROCESSOR_ERROR,39,4,1,0.2133,52.63,False,2026-08-13T08:03:42.131498+00:00
inc-5480,cust_1313,mch_demo,15456200,INR,wallet,STANDARD,INSUFFICIENT_FUNDS,30,1,0,0.3378,17.24,False,2026-08-15T14:03:42.131498+00:00
inc-5481,cust_1138,mch_demo,16534600,INR,netbanking,STANDARD,PROCESSOR_ERROR,12,4,2,0.2024,60.0,False,2026-08-17T06:03:42.131498+00:00
inc-5482,cust_1107,mch_demo,49900,INR,card,STANDARD,UNKNOWN,11,0,2,0.3995,51.38,False,2026-08-17T20:03:42.131498+00:00
inc-5483,cust_1004,mch_demo,95600,INR,upi,PREMIUM,MANDATE_FAILURE,16,0,2,0.3701,41.45,False,2026-08-10T20:03:42.131498+00:00
inc-5484,cust_1357,mch_demo,1639300,INR,upi,PREMIUM,MANDATE_FAILURE,2,2,2,0.1934,55.66,False,2026-08-16T13:03:42.131498+00:00
inc-5485,cust_1374,mch_demo,37631700,INR,upi,STANDARD,NETWORK_TIMEOUT,37,2,2,0.6268,27.13,False,2026-08-10T00:03:42.131498+00:00
inc-5486,cust_1455,mch_demo,1047500,INR,card,PREMIUM,PROCESSOR_ERROR,37,2,2,0.2659,66.01,False,2026-08-12T09:03:42.131498+00:00
inc-5487,cust_1171,mch_demo,343300,INR,card,VIP,PROCESSOR_ERROR,18,1,3,0.2801,68.72,False,2026-08-09T19:03:42.131498+00:00
inc-5488,cust_1421,mch_demo,21130500,INR,card,PREMIUM,BANK_DECLINE,1,4,2,0.1519,70.18,False,2026-08-15T04:03:42.131498+00:00
inc-5489,cust_1100,mch_demo,11129600,INR,card,STANDARD,CHECKOUT_ABANDONED,32,5,0,0.5406,6.88,True,2026-08-12T18:03:42.131498+00:00
inc-5490,cust_1445,mch_demo,1456200,INR,card,PREMIUM,CARD_BLOCKED,24,1,1,0.3413,70.9,False,2026-08-19T11:03:42.131498+00:00
inc-5491,cust_1199,mch_demo,127100,INR,upi,VIP,CHECKOUT_ABANDONED,14,0,0,0.6881,67.7,False,2026-08-14T04:03:42.131498+00:00
inc-5492,cust_1040,mch_demo,1367400,INR,netbanking,VIP,BANK_DECLINE,18,0,3,0.3259,49.98,False,2026-08-21T04:03:42.131498+00:00
inc-5493,cust_1290,mch_demo,20039600,INR,netbanking,STANDARD,MANDATE_FAILURE,16,3,3,0.6104,71.84,False,2026-08-13T10:03:42.131498+00:00
inc-5494,cust_1196,mch_demo,1132600,INR,upi,PREMIUM,PROCESSOR_ERROR,30,3,2,0.2573,52.21,False,2026-08-08T21:03:42.131498+00:00
inc-5495,cust_1471,mch_demo,27050100,INR,netbanking,VIP,CHECKOUT_ABANDONED,25,2,3,0.2174,32.53,False,2026-08-13T00:03:42.131498+00:00
inc-5496,cust_1059,mch_demo,49900,INR,card,STANDARD,MANDATE_FAILURE,27,4,3,0.3372,36.33,False,2026-08-12T11:03:42.131498+00:00
inc-5497,cust_1143,mch_demo,2634500,INR,card,VIP,UNKNOWN,9,1,2,0.274,24.7,False,2026-08-18T02:03:42.131498+00:00
inc-5498,cust_1105,mch_demo,3291600,INR,wallet,PREMIUM,MANDATE_FAILURE,28,3,2,0.1959,10.57,False,2026-08-10T19:03:42.131498+00:00
inc-5499,cust_1059,mch_demo,478100,INR,card,VIP,BANK_DECLINE,34,3,3,0.5347,31.28,False,2026-08-20T20:03:42.131498+00:00
inc-5500,cust_1429,mch_demo,37803500,INR,card,STANDARD,MANDATE_FAILURE,27,5,2,0.1701,66.76,False,2026-08-10T08:03:42.131498+00:00
inc-5501,cust_1347,mch_demo,20466600,INR,wallet,STANDARD,PROCESSOR_ERROR,32,2,3,0.4952,25.9,False,2026-08-08T15:03:42.131498+00:00
inc-5502,cust_1219,mch_demo,6222700,INR,card,STANDARD,MANDATE_FAILURE,24,1,1,0.6207,64.17,False,2026-08-15T12:03:42.131498+00:00
inc-5503,cust_1255,mch_demo,304400,INR,card,STANDARD,PROCESSOR_ERROR,5,3,1,0.579,33.07,False,2026-08-18T23:03:42.131498+00:00
inc-5504,cust_1476,mch_demo,1685900,INR,wallet,STANDARD,BANK_DECLINE,31,5,3,0.7,56.01,True,2026-08-21T02:03:42.131498+00:00
inc-5505,cust_1038,mch_demo,34448300,INR,netbanking,VIP,BANK_DECLINE,27,3,2,0.3774,51.73,False,2026-08-13T05:03:42.131498+00:00
inc-5506,cust_1484,mch_demo,7311700,INR,card,STANDARD,INSUFFICIENT_FUNDS,12,2,2,0.6439,59.75,False,2026-08-19T16:03:42.131498+00:00
inc-5507,cust_1044,mch_demo,1364700,INR,wallet,VIP,AUTHENTICATION_FAILURE,17,4,1,0.2459,33.9,False,2026-08-09T08:03:42.131498+00:00
inc-5508,cust_1470,mch_demo,1315600,INR,card,VIP,INSUFFICIENT_FUNDS,32,0,1,0.4681,19.44,False,2026-08-14T18:03:42.131498+00:00
inc-5509,cust_1122,mch_demo,20940800,INR,card,STANDARD,INSUFFICIENT_FUNDS,22,3,3,0.4201,69.98,True,2026-08-08T13:03:42.131498+00:00
inc-5510,cust_1274,mch_demo,49900,INR,upi,VIP,INSUFFICIENT_FUNDS,3,3,3,0.443,51.52,False,2026-08-09T06:03:42.131498+00:00
inc-5511,cust_1379,mch_demo,1486000,INR,card,STANDARD,UNKNOWN,4,0,1,0.4511,6.89,False,2026-08-13T03:03:42.131498+00:00
inc-5512,cust_1477,mch_demo,13477700,INR,netbanking,STANDARD,MANDATE_FAILURE,18,2,0,0.4404,67.5,False,2026-08-21T10:03:42.131498+00:00
inc-5513,cust_1103,mch_demo,128900,INR,card,VIP,CHECKOUT_ABANDONED,12,2,2,0.3732,40.73,False,2026-08-19T22:03:42.131498+00:00
inc-5514,cust_1263,mch_demo,443800,INR,card,STANDARD,INSUFFICIENT_FUNDS,20,5,3,0.3099,65.06,False,2026-08-21T14:03:42.131498+00:00
inc-5515,cust_1271,mch_demo,33050700,INR,card,PREMIUM,UNKNOWN,3,1,2,0.4375,56.37,False,2026-08-14T08:03:42.131498+00:00
inc-5516,cust_1234,mch_demo,764200,INR,card,STANDARD,BANK_DECLINE,21,5,2,0.4462,55.92,False,2026-08-19T00:03:42.131498+00:00
inc-5517,cust_1011,mch_demo,999400,INR,netbanking,VIP,NETWORK_TIMEOUT,12,5,0,0.3352,69.46,False,2026-08-08T20:03:42.131498+00:00
inc-5518,cust_1406,mch_demo,14966000,INR,card,VIP,CHECKOUT_ABANDONED,33,1,2,0.1912,30.27,False,2026-08-14T12:03:42.131498+00:00
inc-5519,cust_1183,mch_demo,22353700,INR,card,STANDARD,CHECKOUT_ABANDONED,33,0,3,0.3835,18.9,False,2026-08-21T00:03:42.131498+00:00
inc-5520,cust_1446,mch_demo,4524800,INR,card,PREMIUM,CARD_EXPIRED,25,4,1,0.6854,32.04,False,2026-08-17T19:03:42.131498+00:00
inc-5521,cust_1460,mch_demo,22843800,INR,card,STANDARD,MANDATE_FAILURE,21,5,0,0.3961,61.54,False,2026-08-08T13:03:42.131498+00:00
inc-5522,cust_1207,mch_demo,793600,INR,upi,STANDARD,CHECKOUT_ABANDONED,15,2,1,0.2345,21.79,False,2026-08-15T04:03:42.131498+00:00
inc-5523,cust_1249,mch_demo,5300000,INR,netbanking,STANDARD,CARD_EXPIRED,4,1,3,0.5759,6.17,False,2026-08-15T03:03:42.131498+00:00
